userId,sessions,items,active_days,active_time,sessions_per_day,time_per_day,avg_items_per_session,time_per_session,perc_1_6,perc_6_12,perc_12_18,perc_18_1,unique_songs,unique_artists,max_song_perc,numbers_thup,numbers_thdn,numbers_addlist,numbers_addfrd,numbers_error,perc_thup,perc_thdn,perc_addlist,perc_addfrd,perc_popular_songs,last_status_paid,paid_days,perc_paid_days,female,state_SC,state_ WA,state_NJ,state_ AL,state_ MI,state_ MO,state_ NE,state_VA,state_ RI,state_KY,state_NH,state_ NH,state_ AK,state_ AR,state_WI,state_ID,state_ AZ,state_ WV,state_NC,state_ TN,state_ MA,state_MD,state_ NY,state_DE,state_ MD,state_ OH,state_MO,state_ FL,state_ IL,state_IL,state_ LA,state_ CA,state_ UT,state_WA,state_ TX,state_MS,state_ SC,state_AL,state_IN,state_IA,state_ OK,state_PA,state_ NV,state_ IA,state_ PA,state_ OR,state_ CT,state_WV,state_ NJ,state_ GA,state_ MS,state_MA,state_ MN,state_KS,state_ MT,state_ CO,state_ VA,state_AR,state_ WI,state_ KY,state_ IN,state_ DC,state_ NC,customer_age,agent_Firefox,agent_Mozilla,agent_Safari,agent_Gecko,agent_Version,agent_AppleWebKit,agent_Mobile,agent_Chrome
52,15,1363,19,299714000,1.0,1.5722052631578946E7,90.86666666666666,1.9980933333333332E7,0.20492133364809131,0.2705233777234666,0.3126852096149306,0.21187007901351146,1002,809,0.009808717346135051,54,9,33,40,0,0.03961848862802641,0.006603081438004402,0.02421129860601614,0.029347028613352897,0.15009208103130756,1,8,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,644,1,1,0,1,0,0,0,0
300008,18,1672,19,345519000,1.1578947368421053,1.814163157894737E7,92.88888888888889,1.91955E7,0.2693125816715792,0.17323750534710788,0.26252395211335283,0.29492596086796014,1273,1001,0.013162961719503218,111,16,43,23,3,0.06638755980861244,0.009569377990430622,0.025717703349282296,0.01375598086124402,0.14931801866475233,1,19,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,1,1,0,1,1,1,0
71,4,329,5,64198000,1.0,1.27958E7,82.25,1.60495E7,0.4104777897471643,0.3555699892275521,0.102480831379507,0.13147138964577657,258,248,0.012067306100728736,14,4,5,9,1,0.0425531914893617,0.0121580547112462,0.015197568389057751,0.02735562310030395,0.17424242424242425,1,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,1,1,0,1,0,0,0,0
300013,6,411,7,83706000,1.0,1.190757142857143E7,68.5,1.3951E7,0.0,0.21568294752151254,0.434941219246152,0.34937583323233545,320,292,0.011881278097135557,38,2,7,8,0,0.09245742092457421,0.004866180048661801,0.0170316301703163,0.019464720194647202,0.1880597014925373,1,7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,635,0,1,1,0,0,1,0,1
98,28,2891,28,622463000,1.1785714285714286,2.218260714285714E7,103.25,2.223082142857143E7,0.23708701865417703,0.2241132071276915,0.27500552720930893,0.26379424700882254,2110,1534,0.007408031683569706,115,22,58,45,3,0.039778623313732275,0.007609823590453131,0.020062262193012798,0.015565548253199585,0.14785506039150353,1,17,0.5862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,1,1,0,0,1,0,1
100008,6,940,8,190171000,1.0,2.370675E7,156.66666666666666,3.1695166666666668E7,0.0826305283839144,0.2295193754702784,0.35713464593261435,0.3307154502131929,724,623,0.013705088562328369,37,6,30,17,0,0.039361702127659576,0.006382978723404255,0.031914893617021274,0.018085106382978722,0.15155440414507773,0,7,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,1,1,0,1,0,0,0,0
47,9,251,11,47131000,1.0,4231000.0,27.88888888888889,5236777.777777778,0.3011222885207763,0.08573336492686814,0.0446761303664132,0.5684682161859423,201,192,0.01166170654769406,10,2,3,0,0,0.0398406374501992,0.00796812749003984,0.01195219123505976,0.0,0.12376237623762376,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,677,1,1,0,1,0,0,0,0
99,11,614,14,125728000,1.0714285714285714,8828285.714285715,55.81818181818182,1.1429818181818182E7,0.2825354502484547,0.04355835656284087,0.3699107178927807,0.30399547529592374,485,424,0.013062867034582584,27,5,11,12,0,0.043973941368078175,0.008143322475570033,0.017915309446254073,0.019543973941368076,0.1702970297029703,1,10,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,1,1,0,0,1,0,1
100025,7,622,8,130696000,1.0,1.6312125E7,88.85714285714286,1.867085714285714E7,0.4034835632876515,0.21207298796409313,0.20060359789667764,0.18383985085157775,472,410,0.01101841168966536,20,7,9,3,1,0.03215434083601286,0.011254019292604502,0.014469453376205787,0.00482315112540193,0.1673469387755102,0,6,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,1,1,0,0,1,0,1
107,4,315,5,61515000,1.0,1.2244E7,78.75,1.537875E7,0.533610067433428,0.16810776222743606,0.0426422090600338,0.2556399612791022,239,224,0.01733567180324612,14,2,10,2,0,0.044444444444444446,0.006349206349206349,0.031746031746031744,0.006349206349206349,0.15853658536585366,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,1,1,0,1,0,0,0,0
110,5,235,5,57941000,1.0,1.15882E7,47.0,1.15882E7,0.3659118639201895,0.46495729562908206,0.1691308404507285,0.0,172,163,0.02284395689402022,14,2,3,7,0,0.059574468085106386,0.00851063829787234,0.01276595744680851,0.029787234042553193,0.16853932584269662,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,1,1,0,0,1,0,1
300006,5,379,5,65964000,1.0,1.31928E7,75.8,1.31928E7,0.0,0.04268302007982994,0.7864931410481886,0.17082383887198152,274,257,0.019622296509341414,23,3,7,17,0,0.06068601583113457,0.0079155672823219,0.018469656992084433,0.044854881266490766,0.15770609318996415,1,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,1,1,0,0,1,0,1
300002,18,1961,21,402651000,1.0476190476190477,1.9134761904761903E7,108.94444444444444,2.23695E7,0.3335088492065501,0.26757394871898726,0.2470858458261819,0.1518313562482807,1433,1106,0.01141594648924821,140,11,57,28,1,0.07139214686384497,0.0056093829678735335,0.02906680265170831,0.014278429372768995,0.16273291925465838,1,21,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,1,1,0,1,0,0,0,0
96,19,2176,22,447301000,1.1363636363636365,2.0250181818181816E7,114.52631578947368,2.354215789473684E7,0.19484827026013787,0.3532884322995855,0.2879480557349051,0.16391524170537147,1632,1237,0.007246282384669421,92,24,52,40,2,0.042279411764705885,0.011029411764705883,0.02389705882352941,0.01838235294117647,0.13984461709211987,1,18,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,1,1,0,0,1,0,1
300007,1,142,2,27841000,1.0,1.3745E7,142.0,2.7841E7,0.13943781627451704,0.0,0.06681934030214605,0.7937428434233369,111,107,0.0167701932036939,11,1,4,4,0,0.07746478873239436,0.007042253521126761,0.028169014084507043,0.028169014084507043,0.14414414414414414,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,1,1,0,0,1,0,1
43,4,240,4,50956000,1.0,1.2739E7,60.0,1.2739E7,0.23902208388329624,0.0,0.4266267410019503,0.33435117511475343,171,164,0.022177744201324553,12,2,4,3,0,0.05,0.008333333333333333,0.016666666666666666,0.0125,0.1807909604519774,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,1,1,0,0,1,0,1
5,6,218,7,38229000,1.0,5438857.142857143,36.333333333333336,6371500.0,0.09225488654823664,0.0,0.48519624796939687,0.42254886548236653,159,154,0.013337787815072192,11,0,8,3,0,0.05045871559633028,0.0,0.03669724770642202,0.013761467889908258,0.14906832298136646,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,1,1,0,0,1,0,1
100,35,3214,33,664690000,1.2727272727272727,2.0088969696969695E7,91.82857142857142,1.899114285714286E7,0.20988265546285054,0.21888572198957107,0.3312138296851364,0.240017792862442,2324,1705,0.008771276290633262,148,27,61,49,3,0.04604853764779091,0.008400746733042938,0.018979464841319228,0.015245799626633479,0.14988814317673377,1,28,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,1,1,0,1,0,0,0,0
100006,1,43,1,5603000,1.0,5603000.0,43.0,5603000.0,0.0,0.0,1.0,0.0,26,26,0.058572406740173236,2,2,1,4,0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.07692307692307693,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,1,1,0,0,1,0,1
18,6,512,4,107658000,1.5,2.69145E7,85.33333333333333,1.7943E7,0.0659840084483669,0.2390906690804858,0.4953043675039602,0.19962095496718715,412,374,0.012068611653490964,20,1,14,10,0,0.0390625,0.001953125,0.02734375,0.01953125,0.14219114219114218,1,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,632,0,1,1,0,1,1,0,0
70,18,1774,15,366866000,1.5333333333333334,2.4381133333333332E7,98.55555555555556,2.0381444444444444E7,0.12568655917243055,0.26555418780394907,0.3114756813151024,0.29728357170851805,1345,1062,0.012368461850723187,90,12,41,26,2,0.05073280721533258,0.006764374295377677,0.023111612175873732,0.014656144306651634,0.16375838926174496,1,14,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,701,0,1,1,0,0,1,0,1
100005,5,215,4,36041000,1.25,9010250.0,43.0,7208200.0,0.0,0.0,0.7340528842151993,0.2659471157848006,154,149,0.015295926607014464,7,3,3,3,0,0.03255813953488372,0.013953488372093023,0.013953488372093023,0.013953488372093023,0.12337662337662338,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,1,1,0,0,1,0,1
27,9,291,8,50920000,1.125,6365000.0,32.333333333333336,5657777.777777778,0.3063350930814115,0.06448219743579565,0.6291827094827929,0.0,217,201,0.01862574045945566,8,2,4,7,0,0.027491408934707903,0.006872852233676976,0.013745704467353952,0.024054982817869417,0.15454545454545454,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,1,1,0,0,1,0,1
61,19,1976,22,492077000,1.1818181818181819,2.2208545454545453E7,104.0,2.589878947368421E7,0.21379301938487918,0.2178113898523618,0.2970519760712607,0.2713436146914983,1452,1093,0.008575244193100224,78,11,50,26,2,0.039473684210526314,0.005566801619433198,0.025303643724696356,0.013157894736842105,0.16892725030826142,0,12,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,1,1,0,1,1,1,0
75,8,957,10,199848000,1.0,1.99221E7,119.625,2.4981E7,0.11946587965938608,0.23599949797860323,0.4819595568520216,0.1625750655099891,755,646,0.009750121809038472,48,4,27,21,1,0.050156739811912224,0.0041797283176593526,0.02821316614420063,0.0219435736677116,0.1625615763546798,1,10,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,1,1,0,0,1,0,1
126,30,3102,28,643509000,1.2857142857142858,2.293117857142857E7,103.4,2.14503E7,0.17335664415442184,0.281901695263302,0.3375296614036689,0.20721199917860728,2258,1643,0.010207411203348685,135,21,72,33,2,0.043520309477756286,0.006769825918762089,0.02321083172147002,0.010638297872340425,0.1490104772991851,1,19,0.6551724137931034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,1,1,0,0,1,0,1
131,19,1863,24,387856000,1.0833333333333333,1.608875E7,98.05263157894737,2.0413473684210528E7,0.2272274705029203,0.1771340467510747,0.23196006951249787,0.36367841323350714,1415,1100,0.01178292505522072,72,20,51,26,4,0.03864734299516908,0.010735373054213635,0.027375201288244767,0.013955984970477724,0.15089514066496162,0,20,0.7692307692307693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,1,1,0,1,1,0,0
140,71,6880,52,1397558000,1.6153846153846154,2.6795019230769232E7,96.90140845070422,1.9683915492957745E7,0.19029950415740068,0.2572176346119072,0.2846732927057525,0.26780956852493965,4516,2819,0.009301310957605714,277,75,148,143,7,0.040261627906976745,0.010901162790697675,0.021511627906976746,0.020784883720930233,0.14901129943502825,1,40,0.6779661016949152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,620,0,1,1,0,0,1,0,1
17,7,1101,7,252392000,1.4285714285714286,3.5945428571428575E7,157.28571428571428,3.6056E7,0.19999550651234746,0.4511461603148009,0.1642401833342962,0.1846181498385554,880,741,0.008724976780269457,40,13,30,12,0,0.03633060853769301,0.011807447774750226,0.027247956403269755,0.010899182561307902,0.13807982740021574,1,6,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1,1,0,1,0,0,0,0
100007,9,519,9,102280000,1.0,1.1364444444444444E7,57.666666666666664,1.1364444444444444E7,0.21565316983106741,0.5066200645715471,0.16072786153648688,0.11699890406089868,408,357,0.01598589976421311,19,6,9,17,0,0.036608863198458574,0.011560693641618497,0.017341040462427744,0.03275529865125241,0.14893617021276595,1,9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,1,1,0,0,1,0,1
26,8,337,8,92401000,1.0,1.1550125E7,42.125,1.1550125E7,0.24595319275712535,0.09032628245445617,0.569620532512386,0.09409999227603252,251,229,0.022778397190173473,12,1,8,6,0,0.03560830860534125,0.002967359050445104,0.02373887240356083,0.017804154302670624,0.1450980392156863,1,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,1,1,0,1,0,0,0,0
120,14,1842,19,389799000,1.105263157894737,2.043342105263158E7,131.57142857142858,2.7842785714285713E7,0.2619649465819426,0.185655874434591,0.2373825539805569,0.3149966250029095,1433,1117,0.011698330991323055,81,13,44,22,1,0.043973941368078175,0.007057546145494028,0.023887079261672096,0.011943539630836048,0.14704010184595798,1,19,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,1,1,0,0,1,0,1
200007,3,76,3,16220000,1.0,5406666.666666667,25.333333333333332,5406666.666666667,0.30147965474722566,0.0,0.0,0.6985203452527744,65,64,0.027608011314548844,2,0,0,1,1,0.02631578947368421,0.0,0.0,0.013157894736842105,0.1076923076923077,1,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,1,1,0,0,1,0,1
46,10,1120,12,226828000,1.0,1.88445E7,112.0,2.26828E7,0.23699458088937694,0.30368892340930803,0.28908321504137985,0.17023328065993518,849,710,0.014270937088749451,44,11,30,18,0,0.039285714285714285,0.009821428571428571,0.026785714285714284,0.01607142857142857,0.17538126361655773,1,10,0.7692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,1,1,0,0,1,0,1
300004,3,262,3,50062000,1.0,1.6687333333333334E7,87.33333333333333,1.6687333333333334E7,0.038738539932192506,0.0,0.4086705318273918,0.5525909282404157,198,187,0.016306398776660878,17,2,3,2,0,0.0648854961832061,0.007633587786259542,0.011450381679389313,0.007633587786259542,0.19117647058823528,0,3,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,1,1,0,0,1,0,1
147,10,672,10,134424000,1.1,1.3403E7,67.2,1.34424E7,0.286103993971364,0.2744159758854559,0.33952524491333835,0.09995478522984175,521,466,0.014426082562604877,28,3,12,15,0,0.041666666666666664,0.004464285714285714,0.017857142857142856,0.022321428571428572,0.14625228519195613,1,5,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610,0,1,0,0,0,0,0,0
300001,19,2167,18,435513000,1.2222222222222223,2.4158555555555556E7,114.05263157894737,2.2921736842105262E7,0.14817721713589857,0.23928197202814178,0.42830441343652526,0.18423639739943443,1580,1201,0.007563405429829686,148,17,69,30,3,0.06829718504845408,0.007844946931241348,0.031841255191509,0.01384402399630826,0.15151515151515152,1,18,0.9473684210526315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,735,0,1,1,0,0,1,0,1
300015,33,3051,38,756272000,1.1578947368421053,1.978357894736842E7,92.45454545454545,2.2917333333333332E7,0.18175904727070313,0.09543181743051861,0.3717738590207183,0.35103527627805997,2197,1601,0.009530736665547556,193,17,64,47,4,0.06325794821370043,0.005571943625040971,0.02097672894133071,0.015404785316289742,0.1644215530903328,1,38,0.926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,1,1,0,1,1,1,0
78,9,324,10,61195000,1.0,6097300.0,36.0,6799444.444444444,0.3117681786873955,0.33075863426153695,0.014021450359145921,0.3434517366919217,249,226,0.010630061521935573,11,3,9,2,0,0.033950617283950615,0.009259259259259259,0.027777777777777776,0.006172839506172839,0.1377952755905512,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,1,1,0,0,1,0,1
77,8,1229,12,261923000,1.0,2.1743583333333332E7,153.625,3.2740375E7,0.32003271781654874,0.15778115587518873,0.14604955514572546,0.37613657116253707,975,808,0.012499156432869148,46,4,23,8,0,0.03742880390561432,0.0032546786004882017,0.01871440195280716,0.006509357200976403,0.16332378223495703,1,10,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,1,1,0,0,1,0,1
89,5,801,6,165288000,1.0,2.7501833333333332E7,160.2,3.30576E7,0.15636240892213588,0.1538938876822836,0.3489650281459155,0.340778675249665,628,545,0.016820160287695413,30,6,12,14,0,0.03745318352059925,0.00749063670411985,0.0149812734082397,0.017478152309612985,0.1634182908545727,1,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,1,1,0,0,1,0,1
136,22,2567,24,573780000,1.2083333333333333,2.3813625E7,116.68181818181819,2.608090909090909E7,0.234518117144677,0.22483156752101482,0.30505342292475934,0.23559689240954884,1894,1395,0.009924887296407787,110,15,66,60,2,0.04285157771717959,0.00584339696143358,0.025710946630307752,0.02337358784573432,0.15583804143126176,1,19,0.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,616,0,1,1,0,1,1,0,0
118,24,2868,30,585010000,1.1,1.94163E7,119.5,2.4375416666666668E7,0.26029578388693425,0.1317657582443795,0.21668435804162442,0.39125409982706183,2087,1533,0.01109514833684252,127,27,62,52,2,0.04428172942817294,0.009414225941422594,0.021617852161785217,0.01813110181311018,0.15151515151515152,1,27,0.8709677419354839,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,1,1,0,0,1,0,1
6,24,3761,28,788634000,1.1785714285714286,2.8054E7,156.70833333333334,3.285975E7,0.3307384637334345,0.1853819913942094,0.25079280926857267,0.23308673560378343,2697,1868,0.0074971084459920356,165,31,83,41,4,0.04387131082159,0.00824248869981388,0.022068598776921033,0.010901356022334486,0.15542893320671097,1,25,0.8620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,1,1,0,0,1,0,1
